user_id,gender,age,occupation,zipcode,rating_count,rating_mean,rating_std,movie_count,gender_encoded
138,M,18,20,22203,65,4.492307692307692,0.7098212125924059,65,1
139,F,25,20,45409,245,3.8816326530612244,1.054979113573794,245,0
140,F,35,1,55107,55,3.8181818181818183,1.1070633340460814,55,0
141,M,35,13,62035,23,3.6956521739130435,1.2945614423669667,23,1
142,M,25,7,10011,47,3.3404255319148937,1.0890082393723688,47,1
143,M,18,3,64043,68,3.5441176470588234,1.1899306831612961,68,1
144,M,25,17,29401,32,3.46875,1.5236707586106528,32,1
145,M,18,4,19081,39,3.0,1.2977713690461004,39,1
146,F,35,20,10954,426,3.7699530516431925,1.0948600760033034,426,0
147,M,18,4,91360,187,3.5026737967914436,0.9468358826736041,187,1
148,M,50,17,57747,624,3.733974358974359,0.9779591416866955,624,1
149,M,25,1,29205,592,3.9408783783783785,0.9316131809151782,592,1
150,M,35,7,98144,232,4.021551724137931,0.7469772894178944,232,1
151,F,25,20,85013,471,3.653927813163482,1.0195850569692528,471,0
152,M,18,4,48104,24,4.125,1.0347232354175893,24,1
153,M,1,10,51537,26,4.076923076923077,1.2303845552696742,26,1
154,M,50,20,94530,44,3.090909090909091,1.0958310389662929,44,1
155,M,35,12,07470,96,2.96875,1.3646138840828121,96,1
156,F,45,7,14519,148,4.236486486486487,0.703359155664415,148,0
157,M,35,16,12866,427,3.718969555035129,0.7695440187042651,427,1
158,M,56,7,28754,22,4.0,0.9258200997725514,22,1
159,F,45,0,37922,36,3.7777777777777777,0.8319035353113319,36,0
160,M,35,7,13021,20,3.5,0.760885910252682,20,1
161,M,45,16,98107-2117,297,4.4713804713804715,0.6877468451368738,297,1
162,F,18,4,93117,107,4.121495327102804,0.9586771582998534,107,0
163,M,18,4,85013,514,2.1828793774319064,1.069522254498814,514,1
164,F,56,13,94566,26,4.384615384615385,0.6373020054525532,26,0
165,M,18,16,98502,110,3.981818181818182,0.8671562527243089,110,1
166,M,18,4,92802,410,3.6878048780487807,0.9563058308041087,410,1
167,F,25,11,10022,58,2.9310344827586206,1.0900196194197163,58,0
168,F,50,0,46970,26,3.8461538461538463,1.2551432648843777,26,0
169,M,25,7,55439,552,3.5670289855072466,1.0022840771004657,552,1
170,M,25,11,07002,87,3.9885057471264367,1.0943220570295884,87,1
171,F,50,17,55441,24,4.0,0.6593804733957871,24,0
172,M,25,3,07661,23,3.608695652173913,0.782718481539738,23,1
173,M,25,0,45237,561,3.9679144385026737,0.9271908994887349,561,1
174,M,25,16,21203,97,3.649484536082474,1.0107880291448565,97,1
175,F,25,2,95123,317,3.9810725552050474,1.0730980161728099,317,0
176,F,18,3,55016,78,3.6153846153846154,1.0473314169369203,78,0
177,M,50,1,54016,44,4.113636363636363,0.8948407443320302,44,1
178,M,56,17,53705,115,3.8434782608695652,0.8438768550286763,115,1
179,M,25,0,02135,110,2.6545454545454548,1.1842728085499952,110,1
180,M,45,12,01603,59,3.694915254237288,0.7933829202923215,59,1
181,M,18,17,33186,301,3.604651162790698,1.0800516783501506,301,1
182,M,18,4,03052,83,3.8313253012048194,1.1977547807626763,83,1
183,F,45,1,55407,101,4.099009900990099,1.1705122852413767,101,0
184,F,25,0,19001,84,4.083333333333333,1.043722870171424,84,0
185,M,45,0,14468,51,3.588235294117647,0.7259881703784241,51,1
186,M,18,5,91767,122,4.254098360655738,0.7879408818055009,122,1
187,F,45,1,94061,417,4.083932853717027,0.7339015046703892,417,0
188,M,56,16,79930,71,3.1690140845070425,1.1082278710105187,71,1
189,M,18,0,60076,31,4.0,1.2382783747337807,31,1
190,M,25,17,55125,153,3.6993464052287583,1.1185338578049713,153,1
191,M,18,4,04915,30,3.3333333333333335,1.1547005383792515,30,1
192,M,18,1,10977,525,3.0914285714285716,1.1976531030682407,525,1
193,F,45,15,44106,242,3.677685950413223,0.8469116561045631,242,0
194,F,1,10,29146,59,3.983050847457627,0.8806644322314517,59,0
195,M,25,12,10458,822,3.889294403892944,1.0108580976025971,822,1
196,F,35,9,94587,32,4.0625,0.8007053342260587,32,0
197,M,18,14,10023,22,3.909090909090909,1.0649878563622845,22,1
198,M,25,12,55108,379,3.7493403693931397,1.0015693176849552,379,1
199,M,18,4,83706,402,3.2761194029850746,1.0899115092184433,402,1
200,F,18,4,84321,26,3.423076923076923,1.270372446901362,26,0
201,F,35,2,55117,87,3.954022988505747,0.926459200735885,87,0
202,M,18,4,53706,670,3.2492537313432837,1.0723976927699919,670,1
203,F,18,4,53715,127,2.2913385826771653,1.1959603713538207,127,0
204,M,25,7,92123,446,3.5560538116591927,0.9762329049659448,446,1
205,M,35,12,97333,153,4.0588235294117645,1.0835813798746938,153,1
206,M,25,17,20194,30,3.066666666666667,1.7603552410558057,30,1
207,M,25,12,94115,23,3.5217391304347827,1.1228844843604313,23,1
208,M,35,17,55432,184,3.652173913043478,1.0499521988463092,184,1
209,M,35,1,90048,25,3.16,0.8504900548115382,25,1
210,F,1,10,25801,110,4.027272727272727,1.3644173465548033,110,0
211,M,45,17,90620,35,3.857142857142857,1.166766702393896,35,1
212,M,25,16,53714,110,3.8545454545454545,0.7521999982481191,110,1
213,F,18,4,01609,22,4.2272727272727275,0.6853444168423419,22,0
214,M,18,20,80218,166,3.1626506024096384,1.1615257305096596,166,1
215,M,35,14,92075,34,4.5588235294117645,0.7859052479933758,34,1
216,M,45,13,52761,794,3.2317380352644838,1.0300407082586742,794,1
217,M,18,4,22903,20,3.7,1.2182817926554552,20,1
218,M,35,14,95822,86,3.0930232558139537,1.2041878588711998,86,1
219,F,25,4,55113,36,3.3333333333333335,0.8618916073713346,36,0
220,M,25,12,22903,102,4.215686274509804,0.9187534708537354,102,1
221,F,25,0,94063,29,3.2413793103448274,1.0907131485472212,29,0
222,M,25,1,55116,80,4.0875,0.7986341187904523,80,1
223,M,25,17,28262,256,3.44140625,1.2759019781484535,256,1
224,F,18,4,14850,204,3.4019607843137254,1.0805928305562773,204,0
225,M,25,7,11215,508,3.4330708661417324,1.0957371312709079,508,1
226,M,35,1,94518,21,3.5714285714285716,1.0757057484009542,21,1
227,M,35,20,90291,28,3.2857142857142856,1.0837911120705757,28,1
228,M,25,15,55455,31,4.0,1.0954451150103321,31,1
229,M,18,10,04576,212,3.4292452830188678,1.0927132178746302,212,1
230,M,45,1,43210,179,4.094972067039106,0.8721195763168842,179,1
231,M,25,3,55455,97,4.22680412371134,1.1770828581636974,97,1
232,M,25,20,55408,90,3.566666666666667,1.2090482839030827,90,1
233,F,45,20,37919-4204,53,4.584905660377358,0.6915412625808814,53,0
234,M,35,7,39652,29,4.310344827586207,0.8905635565617214,29,1
235,M,25,0,98153,440,4.086363636363636,0.9361363209655621,440,1
236,M,25,5,55126,62,3.693548387096774,1.139293852009596,62,1
237,M,25,6,46835,166,3.4036144578313254,1.0558863326258505,166,1
238,F,50,7,90291,258,3.7868217054263567,0.8536376585730299,258,0
239,M,18,19,94618,71,4.140845070422535,1.0322759133914774,71,1
240,M,50,17,55113,143,3.300699300699301,0.8394747270727535,143,1
241,M,35,20,55121,57,3.9649122807017543,0.9993732371681361,57,1
242,F,18,4,53706,273,3.2051282051282053,1.0263313099422244,273,0
243,M,25,16,11576,33,3.606060606060606,1.1973771841872223,33,1
244,M,50,7,19072,85,4.105882352941176,0.8168395746756539,85,1
245,M,35,16,66046,764,2.6714659685863875,0.9622889093744612,764,1
246,F,18,4,60625,29,4.0,0.9258200997725514,29,0
247,M,25,17,94404,31,3.935483870967742,0.9286364150720394,31,1
248,M,18,17,72703,34,4.205882352941177,0.8800623863804024,34,1
249,F,18,14,48126,110,3.9454545454545453,1.1639568991386857,110,0
250,M,35,16,11229,20,3.75,0.8506963092234008,20,1
251,M,56,17,55105,73,3.5753424657534247,0.7802743146408704,73,1
252,M,25,12,94112,60,4.016666666666667,0.7700245795475261,60,1
253,F,25,11,97370,53,3.9245283018867925,0.873742098099486,53,0
254,M,35,17,49015,23,3.782608695652174,0.7358681786057778,23,1
255,M,35,0,85310,244,4.016393442622951,0.6015563704160232,244,1
256,M,45,16,55076,95,3.8526315789473684,1.031095482841837,95,1
257,M,18,18,55113,53,4.452830188679245,0.9720327181864628,53,1
258,M,25,7,55436,145,3.717241379310345,1.1223948124178629,145,1
259,M,25,1,60615,139,4.0359712230215825,0.8289164565379962,139,1
260,M,18,19,98126,154,3.311688311688312,1.1290546714995873,154,1
261,M,25,20,75801,354,3.5762711864406778,1.0597459179769677,354,1
262,F,25,1,68503,106,3.330188679245283,1.075455147174863,106,0
263,F,25,7,22304,92,3.6630434782608696,1.1509878596379381,92,0
264,M,35,0,20755,480,2.785416666666667,0.9957088689496245,480,1
265,F,35,7,55116,98,4.1938775510204085,0.8927908664650555,98,0
266,M,35,11,75229,50,4.52,0.7068181072487417,50,1
267,M,45,12,55001,131,3.3893129770992365,0.924641461357357,131,1
268,F,18,12,29708,261,3.3946360153256707,1.1134708217334452,261,0
269,M,25,2,55408,30,3.8,1.2703515668696896,30,1
270,M,50,14,55414,126,4.198412698412699,0.829648998262193,126,1
271,M,18,4,48202,312,3.9583333333333335,0.9290909939434314,312,1
272,M,18,0,80302,482,3.6535269709543567,1.2295216555026829,482,1
273,M,18,4,55427,187,3.727272727272727,0.9012861452072376,187,1
274,M,18,4,55455,148,4.243243243243243,0.8461326315809744,148,1
275,M,25,0,48162,89,4.247191011235955,1.1004224279422352,89,1
276,M,45,16,01982,23,3.5217391304347827,0.9940534656094303,23,1
277,F,35,1,98126,22,3.727272727272727,0.7672969364884684,22,0
278,M,45,18,60482,198,3.9646464646464645,0.9310016582027504,198,1
279,M,25,14,91214,47,2.872340425531915,1.055359433446744,47,1
280,M,50,7,19118,50,3.94,1.0577218491664437,50,1
281,F,35,0,94117,111,3.891891891891892,1.1309798756456626,111,0
282,M,25,17,94401,29,3.5172413793103448,0.8289705171033535,29,1
283,M,25,0,10003,27,4.962962962962963,0.19245008972987526,27,1
284,M,25,12,91910,471,3.021231422505308,1.3666138349911612,471,1
285,F,35,0,94109,139,4.16546762589928,0.9136415615162382,139,0
286,M,25,1,54601,43,3.883720930232558,0.9311872177771208,43,1
287,M,50,13,94706,103,3.70873786407767,0.7226187121574553,103,1
288,F,25,12,97119,56,4.589285714285714,0.5962545433952521,56,0
289,F,25,0,11801,74,3.9054054054054053,0.8784937127026308,74,0
290,F,25,20,94591,33,3.303030303030303,1.3106498503807302,33,0
291,M,35,12,55110,102,4.137254901960785,0.7583099458569917,102,1
292,M,35,7,19406,41,3.7560975609756095,0.9428808992889306,41,1
293,M,56,1,55337-4056,317,3.2460567823343847,1.512403957592936,317,1
294,F,45,9,43147,49,3.489795918367347,1.0432810619146022,49,0
295,M,18,0,80203,191,3.764397905759162,1.1616637473427187,191,1
296,M,50,5,89432,97,3.597938144329897,1.5722846554618175,97,1
297,M,18,2,97211,89,4.0,0.8660254037844386,89,1
298,F,18,4,19010,27,3.925925925925926,0.8286191444865889,27,0
299,M,25,12,97370,104,4.163461538461538,0.8602390379364581,104,1
300,M,25,7,78664,249,4.180722891566265,0.939430742780929,249,1
301,M,18,4,61820,357,3.8011204481792715,1.167056645146059,357,1
302,M,18,4,04901,788,2.8692893401015227,1.20857630023187,788,1
303,M,25,7,20006,209,3.861244019138756,1.145593725296021,209,1
304,M,25,0,55414,27,3.5555555555555554,1.2506408613597129,27,1
305,F,18,0,55414,157,2.5605095541401273,1.43820391736393,157,0
306,M,18,0,53051,193,3.937823834196891,0.7680260344788487,193,1
307,M,50,16,90027,182,4.593406593406593,0.8665422744023816,182,1
308,M,25,2,10025,557,3.385996409335727,0.8835128259715013,557,1
309,M,25,4,16801,123,4.040650406504065,0.7059277581547845,123,1
310,F,18,4,31207,223,3.4260089686098656,1.2312177155086204,223,0
311,M,18,4,31201,20,4.15,1.0894228312566052,20,1
312,F,50,2,22207,57,3.736842105263158,0.6131393394849656,57,0
313,F,18,4,02138,26,4.038461538461538,0.8236877675803728,26,0
314,F,56,9,46911,293,3.696245733788396,1.1225671873402667,293,0
315,F,56,1,55105,22,3.8636363636363638,1.1668212637211672,22,0
316,M,56,13,90740,77,4.116883116883117,0.777547188854426,77,1
317,M,35,7,38555,21,3.8095238095238093,0.9283882603225666,21,1
318,F,56,13,55104,21,3.9523809523809526,0.9206622874969125,21,0
319,F,50,6,33436,721,3.263522884882108,1.0096277173297858,721,0
320,M,35,6,99516,21,4.238095238095238,0.8309489698388166,21,1
321,M,18,4,55128,222,3.2612612612612613,1.2272303490477008,222,1
322,M,56,17,55117,40,4.45,0.7828285334736548,40,1
323,M,45,12,53716,118,3.788135593220339,1.1005180979981386,118,1
324,M,35,17,55106,76,3.3289473684210527,1.0879725228728507,76,1
325,F,50,3,55112,43,4.046511627906977,1.1537410861667323,43,0
326,M,50,11,25302,379,3.3350923482849604,0.894491182503336,379,1
327,M,35,18,55448,236,3.669491525423729,0.9897782665572893,236,1
328,M,35,12,80401,62,3.032258064516129,0.8677791880404789,62,1
329,M,35,7,02115,764,2.7264397905759163,1.1169056652405138,764,1
330,M,56,7,92065,76,4.0131578947368425,0.7915119885827224,76,1
331,M,25,7,55902,584,3.7654109589041096,1.048450053752764,584,1
332,M,50,1,55109,67,4.2835820895522385,0.9817419606241312,67,1
333,M,35,2,55410,227,3.352422907488987,1.1783560007933382,227,1
334,F,56,2,55113,61,3.9508196721311477,0.8046993125426151,61,0
335,M,35,18,55434,148,2.5,1.4021363680319483,148,1
336,M,18,0,98765,107,4.308411214953271,1.0938180918170286,107,1
337,M,18,19,80205,198,3.525252525252525,1.2077872063850048,198,1
338,M,35,7,55116,362,3.665745856353591,0.9882344544156205,362,1
339,M,50,7,80207,124,4.024193548387097,0.7908389049715342,124,1
340,F,25,3,28001,108,3.5277777777777777,0.9614857402272987,108,0
341,F,56,13,92119,20,4.2,0.9514531821875087,20,0
342,M,18,12,55076,123,3.6910569105691056,0.8696153408242838,123,1
343,F,35,3,55127,297,4.047138047138047,0.9396305832111003,297,0
344,M,35,14,75034,90,2.9555555555555557,1.4055356938785084,90,1
345,M,25,12,94114,25,4.4,0.9128709291752769,25,1
346,F,25,0,55110,283,4.307420494699647,0.8039230427891803,283,0
347,F,56,1,55305,99,3.878787878787879,1.0716449997857789,99,0
348,M,50,7,55110,100,3.78,0.9906634854551474,100,1
349,M,1,10,08035,268,3.25,1.0390322492498838,268,1
350,M,45,20,08035,64,3.9375,0.9063269671749656,64,1
351,M,18,4,55105,103,3.7572815533980584,1.0522247152215412,103,1
352,M,18,4,60115,870,3.4793103448275864,1.0945663402441663,870,1
353,F,35,7,92625,24,3.9166666666666665,1.0598058340078627,24,0
354,M,35,1,55117,58,3.586206896551724,1.1999193358651998,58,1
355,M,18,3,55107,419,3.4463007159904535,1.0598611515428444,419,1
356,M,56,20,55101,21,4.380952380952381,0.6690433824641329,21,1
357,M,18,0,98103,58,3.293103448275862,1.5895339788165783,58,1
358,F,56,1,20815,72,3.8472222222222223,0.9140487585574111,72,0
359,M,25,17,55128,49,3.857142857142857,0.8897565210026092,49,1
360,M,35,17,28208,67,3.6417910447761193,0.6674576944331249,67,1
361,F,25,14,94115,26,3.5384615384615383,1.1395005653625356,26,0
362,M,35,20,55407,55,3.290909090909091,1.083080778642098,55,1
363,M,18,10,55419,43,3.744186046511628,1.0931175002370395,43,1
364,F,35,1,46815,28,3.142857142857143,1.145499590645633,28,0
365,F,18,4,02138,47,3.3404255319148937,1.0688595251722002,47,0
366,M,50,15,55126,259,4.06949806949807,0.9416072247460368,259,1
367,M,50,12,55421,28,4.25,0.6454972243679029,28,1
368,M,25,0,90293,320,3.78125,0.9513025223493387,320,1
369,M,35,1,55110,87,3.1954022988505746,1.0547685788258838,87,1
370,M,18,17,22304,60,3.75,1.051633112539649,60,1
371,M,18,4,02141,78,3.5,1.2353032121604903,78,1
372,F,18,4,72227,168,4.553571428571429,0.7796738806301452,168,0
373,F,25,2,55347,27,3.5555555555555554,0.7510676161988108,27,0
374,F,35,14,55346,52,4.403846153846154,0.7210997968684645,52,0
375,M,25,2,55106,51,4.078431372549019,0.868173652097366,51,1
376,M,35,1,80026,117,4.111111111111111,0.8980609166207412,117,1
377,M,25,17,55418,136,3.9044117647058822,0.8681924728622334,136,1
378,F,18,0,55105,39,3.5128205128205128,1.3740411943528759,39,0
379,F,35,1,54822,64,4.234375,1.003836885187774,64,0
380,M,25,2,92024,138,3.7246376811594204,1.176212627520683,138,1
381,M,35,17,89015,35,4.114285714285714,1.1573658878329391,35,1
382,F,35,20,66205,56,4.017857142857143,1.0869652738213427,56,0
383,F,25,7,78757,21,3.5714285714285716,0.9783367810436532,21,0
384,M,25,11,55075,22,3.590909090909091,1.0075472768815938,22,1
385,M,25,6,68131,137,3.9562043795620436,1.097246641925129,137,1
386,M,25,0,55408,260,3.3230769230769233,1.259499101364501,260,1
387,F,35,7,55111,68,3.676470588235294,0.9374652466487894,68,0
388,F,25,0,10021,59,3.8813559322033897,0.98409324205536,59,0
389,M,25,6,68128,73,3.5616438356164384,1.4238670093354835,73,1
390,M,25,4,55405,214,3.6728971962616823,1.0857653533463452,214,1
391,M,45,11,22122,81,3.728395061728395,1.2350338626836546,81,1
392,M,18,7,20037,487,3.4743326488706368,1.025828138919246,487,1
393,M,35,17,55402,74,3.581081081081081,0.9652419209392749,74,1
394,M,18,0,55013,38,3.3421052631578947,0.6688560540599386,38,1
395,M,18,5,55104,23,3.608695652173913,1.3395769493246947,23,1
396,M,25,1,56187,173,3.560693641618497,1.036016287817005,173,1
397,M,35,17,22124,34,3.8823529411764706,0.7692856143892455,34,1
398,M,25,17,55454,225,3.8133333333333335,0.9639946650711894,225,1
399,F,35,6,55128,32,4.15625,0.9873187869663853,32,0
400,F,18,3,55422,40,3.875,0.9919548170024474,40,0
401,M,18,0,55129,78,3.871794871794872,0.8429844071053215,78,1
402,M,25,11,55427,284,3.591549295774648,0.8748946797995475,284,1
403,M,18,4,02138,280,3.8035714285714284,0.9804476129612397,280,1
404,M,18,4,10128,50,4.14,0.857380919321352,50,1
405,M,56,1,13077,49,3.795918367346939,0.8159756899139903,49,1
406,M,25,20,55105,147,3.306122448979592,1.0109824659940385,147,1
407,M,18,17,89503,32,3.4375,1.522678031330581,32,1
408,M,25,11,02143,156,4.352564102564102,1.0210967359909875,156,1
409,M,18,12,55122,297,3.9158249158249157,0.7598355594140597,297,1
410,F,25,1,55417,96,3.96875,0.8006987080373189,96,0
411,F,45,1,43214,635,3.280314960629921,1.0188320902327963,635,0
412,M,35,15,55117,476,4.401260504201681,0.8057154306283254,476,1
